id,reaction_id,reaction_name,pathway
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ocdca(e),echange reaction for octadecanoate (n-C18:0),Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_orn(e),Ornithine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_pb(e),Lead exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_phe_L(e),exchange reaction for L-phenylalanine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_pi(e),Phosphate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_pnto_R(e),(R)-Pantothenate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ppi(e),exchange reaction for ppi,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_pro_L(e),L-Proline exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ptrc(e),"Exchange of 1,4-butanediammonium",Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_pydam(e),exchange reaction for Pyridoxamine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_pydx(e),exchange reaction for Pyridoxal,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_pydxn(e),exchange reaction for Pyridoxine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_pyr(e),Pyruvate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_rib_D(e),exchange reaction for ribose,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_sT_antigen(e),sT_antigen (mucin O-glycan) exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_sT_antigen_rl(e),released sialyl-Tn antigen exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_sTn_antigen(e),sialyl-Tn antigen exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ser_L(e),exchange reaction for L-serine,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_so4(e),Sulfate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_spmd(e),Exchange of spermidine(3+),Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_succ(e),Succinate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_sulfac(e),sulfoacetate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_taur(e),Taurine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_thr_L(e),L-Threonine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_tma(e),Trimethylamine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_tmao(e),Trimethylamine N-oxide exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_trp_L(e),L-Tryptophan exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_tsul(e),Thiosulfate exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ttdca(e),exchange reaction for tetradecanoate (n-C14:0),Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_tyr_L(e),L-Tyrosine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_ura(e),Uracil exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_urea(e),Urea exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_val_L(e),L-Valine exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_xyl_D(e),D-Xylose exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,EX_zn2(e),Zinc exchange,Exchange/demand reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOAL140,fatty-acid--CoA ligase (tetradecanoate),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOAL160,fatty-acid--CoA ligase (hexadecanoate),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOAL161,Fatty-Acid- Coenzyme A Ligase (Hexadecenoate),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOAL180,fatty-acid--CoA ligase (octadecanoate),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOAL181,fatty-acid--CoA ligase (octadecenoate),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOALAI15,fatty-acid--CoA ligase (ANTEISO15),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOALAI17,fatty-acid--CoA ligase (ANTEISO17),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOALI14,fatty-acid--CoA ligase (ISO14),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOALI15,fatty-acid--CoA ligase (ISO15),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOALI16,fatty-acid--CoA ligase (ISO16),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FACOALI17,fatty-acid--CoA ligase (ISO17),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FBA,Fructose-Bisphosphate Aldolase,Glycolysis/gluconeogenesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FBA2,D-Fructose 1-Phosphate D-Glyceraldehyde-3-Phosphate-Lyase,Fructose and mannose metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",Pentose phosphate pathway
Bilophila_wadsworthia_3_1_6_AGORA1_03,FBP,Fructose-Bisphosphatase,Glycolysis/gluconeogenesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,FDH,Formate Dehydrogenase,Glyoxylate and dicarboxylate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,FDH2,formate dehydrogenase (quinone-8: 2 protons),Respiration
Bilophila_wadsworthia_3_1_6_AGORA1_03,FE2abc,iron (II) transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,FE3abc,iron (III) transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,FEDCabc,iron (III) dicitrate transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,FMNAT,FMN Adenylyltransferase,Vitamin B2 metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,FOLD3,dihydropteroate synthase,Folate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,FORt2r,formate transport in via proton symport,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,FPGS7,Folylpolyglutamate Synthetase (10Fthf),Folate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,FPGS_tm,TetrahydrofolateL-glutamate gamma-ligase (ADP-forming),Folate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,FRD2,fumarate reductase,Citric acid cycle
Bilophila_wadsworthia_3_1_6_AGORA1_03,FRD3,fumarate reductase,Citric acid cycle
Bilophila_wadsworthia_3_1_6_AGORA1_03,FRD7,fumarate reductase,Citric acid cycle
Bilophila_wadsworthia_3_1_6_AGORA1_03,FTHFCL,5-Formethyltetrahydrofolate Cyclo-Ligase,Folate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,FTHFL,Formate-Tetrahydrofolate Ligase,Folate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,FUM,Fumarase,Citric acid cycle
Bilophila_wadsworthia_3_1_6_AGORA1_03,FUMt2r,fumarate reversible transport via symport,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,G1PACT,glucosamine-1-phosphate N-acetyltransferase,Cell wall biosynthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,G1PCT,Glucose-1-phosphate cytidylyltransferase (EC 2.7.7.33),Starch and sucrose metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G1PTT,Glucose-1-Phosphate Thymidylyltransferase,Nucleotide sugar metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G1SAT,glutamate-1-semialdehyde aminotransferase,Heme synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PAT120,glycerol-3-phosphate acyltransferase (C12:0),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PAT140,glycerol-3-phosphate acyltransferase (C14:0),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PAT141,glycerol-3-phosphate acyltransferase (C14:1),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PAT160,glycerol-3-phosphate acyltransferase (C16:0),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PAT161,glycerol-3-phosphate acyltransferase (C16:1),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PAT180,glycerol-3-phosphate acyltransferase (C18:0),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PAT181,glycerol-3-phosphate acyltransferase (C18:1),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PATAI15,anteisopentadecanoyl-glycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PATAI17,anteisoheptadecanoyl-glycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PATI14,isotetradecanoyl-glycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PATI15,isopentadecanoyl-glycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PATI16,isohexadecanoyl-glycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PATI17,isoheptadecanoyl-glycerol-3-phosphate O-acyltransferase,Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PD1,Glycerol-3-Phosphate Dehydrogenase (NAD),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PD2,glycerol-3-phosphate dehydrogenase (NADP),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PD5,glycerol-3-phosphate dehydrogenase (ubiquinone-8),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PD6,glycerol-3-phosphate dehydrogenase (menaquinone-8),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PD7,glycerol-3-phosphate dehydrogenase (demethylmenaquinone-8),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G3PD8i,glycerol 3 phosphate dehydrogenase FAD irreversible,Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G5SADs,L-Glutamate 5-Semialdehyde Dehydratase (Spontaneous),Urea cycle
Bilophila_wadsworthia_3_1_6_AGORA1_03,G5SDr,"Glutamate-5-semialdehyde dehydrogenase, reversible",Arginine and proline metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,G6PI,alpha-D-Glucose 6-phosphate ketol-isomerase,Glycolysis/gluconeogenesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,G6PI3,beta-D-Glucose 6-phosphate ketol-isomerase,Glycolysis/gluconeogenesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,GALM1r,"aldose 1-epimerase (glucose), reversible",Glycolysis/gluconeogenesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,GALNACASE_OGLYCAN2e,"N-acetylgalactosaminidase, mucin-type O-glycans, extracellular",O-Glycan degradation
Bilophila_wadsworthia_3_1_6_AGORA1_03,GALU,UTP-Glucose-1-Phosphate Uridylyltransferase,Galactose metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GAPD,Glyceraldehyde-3-Phosphate Dehydrogenase,Glycolysis/gluconeogenesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,GARFTi,"phosphoribosylglycinamide formyltransferase, irreversible",Purine synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,GCCa,glycine-cleavage complex,"Glycine, serine, alanine, and threonine metabolism"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GCCb,glycine cleavage complex,"Glycine, serine, alanine, and threonine metabolism"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GCCc,glycine-cleavage complex,"Glycine, serine, alanine, and threonine metabolism"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GF6PTA,Glutamine-Fructose-6-Phosphate Transaminase,Aminosugar metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GHMT2r,"Glycine Hydroxymethyltransferase, Reversible","Glycine, serine, alanine, and threonine metabolism"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GK1,Guanylate Kinase (GMP:ATP),Nucleotide interconversion
Bilophila_wadsworthia_3_1_6_AGORA1_03,GK2,guanylate kinase (GMPdATP),Nucleotide interconversion
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLCNACASE_OGLYCAN1e,"N-acetylglucosaminidase, mucin-type O-glycans, extracellular",O-Glycan degradation
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLCNACASE_OGLYCAN3e,"N-acetylglucosaminidase, mucin-type O-glycans, extracellular",O-Glycan degradation
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLCNACASE_OGLYCAN5e,"N-acetylglucosaminidase, mucin-type O-glycans, extracellular",O-Glycan degradation
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLCNACASE_OGLYCAN6e,"N-acetylglucosaminidase, mucin-type O-glycans, extracellular",O-Glycan degradation
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLCP3,Glycogen phosphorylase,Starch and sucrose metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLNS,Glutamine Synthetase,Glutamate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLNabc,L-glutamine transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLTPD,Galactitol-1-phosphate dehydrogenase,Galactose metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLU5K,glutamate 5-kinase,Arginine and proline metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLUDy,glutamate dehydrogenase (NADP),Glutamate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLUOX,L-Glutamate:NADP+ oxidoreductase (transaminating),Glutamate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLUPRT,Glutamine Phosphoribosyldiphosphate Amidotransferase,Purine synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLUR,glutamate racemase,Glutamate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLUSy,glutamate synthase (NADPH),Glutamate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLUTRR,glutamyl-tRNA reductase,tRNA Charging
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLUTRS,Glutamyl-tRNA synthetase,tRNA Charging
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLUt2r,"L-glutamate transport via proton symport, reversible","Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLXO1,Glyoxylate Oxidase,Glyoxylate and dicarboxylate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYASN1c,Hydrolysis of Glycyl-L-asparagine,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYASNabc,Glycyl-L-asparagine transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYASP1c,Hydrolysis of Glycyl-L-aspartate,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYASPabc,Glycyl-L-aspartate transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYB_R,Betaine reductase,Stickland reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYBt2r,"Glycine betaine transport via proton symport, reversible","Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYC3Pabc,sn-Glycerol 3-phosphate transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYCTO1,Glycolate oxidase,Glyoxylate and dicarboxylate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYCTO2,Glycolate oxidase,Glyoxylate and dicarboxylate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYCTO3,Glycolate oxidase,Glyoxylate and dicarboxylate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYCTO4,Glycolate oxidase,Glyoxylate and dicarboxylate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYCYSabc,Gly-Cys ABC transporter,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYGLN1c,Hydrolysis of Glycyl-L-glutamine,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYGLNabc,Glycyl-L-glutamine transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYGLU1c,Hydrolysis of Glycyl-L-glutamate,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYGLUabc,Glycyl-L-glutamate transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYK,Glycerol Kinase,Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYLEUHYDROc,Hydrolysis of Glycylleucine,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYLEUPEPT1tc,Transport of Glycylleucine by the Apical Pept1 Amino Acid Transporters,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYMET1c,Hydrolysis of Glycyl-L-methionine,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYMETabc,Glycyl-L-methionine transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYOX,Hydroxyacylglutathione Hydrolase,Pyruvate metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYPHEHYc,Hydrolysis of Glycylphenylalanine,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYPHEabc,Glycyl-L-phenylalanine transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYPROPRO1c,Hydrolysis of Prolylglycine,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYPROabc,Glycyl-L-proline transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYR,Glycine reductase,Stickland reaction
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYTYR1c,Hydrolysis of Glycyl-L-tyrosine,Peptide metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYTYRabc,Glycyl-L-tyrosine transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYt2,glycine transport in via proton symport,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GLYt4r,glycine reversible transport via sodium symport,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,GMHEPAT,D-glycero-D-manno-hepose 1-phosphate adenyltransferase,Lipopolysaccharide biosynthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,GMHEPK,D-glycero-D-manno-heptose 7-phosphate kinase,Lipopolysaccharide biosynthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,GMHEPPA,"D-glycero-D-manno-heptose 1,7-bisphosphate phosphatase",Lipopolysaccharide biosynthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,GMPS2,GMP Synthase,Nucleotide interconversion
Bilophila_wadsworthia_3_1_6_AGORA1_03,GND2,"phosphogluconate dehydrogenase, NAD-dependent",Pentose phosphate pathway
Bilophila_wadsworthia_3_1_6_AGORA1_03,GNNUC,Guanosine ribohydrolase,Nucleotide interconversion
Bilophila_wadsworthia_3_1_6_AGORA1_03,GPDDA1,Glycerophosphodiester Phosphodiesterase (Glycerophosphocholine),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GPDDA2,Glycerophosphodiester phosphodiesterase (Glycerophosphoethanolamine),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GPDDA4,Glycerophosphodiester phosphodiesterase (Glycerophosphoglycerol),Glycerophospholipid metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GRTT,Geranyltranstransferase,Cholesterol metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GTPCI,GTP Cyclohydrolase I,Tetrahydrobiopterin metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GTPCII,GTP cyclohydrolase II,Vitamin B2 metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GTPDPK,GTP diphosphokinase,Vitamin B2 metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,GUAPRT,Guanine Phosphoribosyltransferase,Nucleotide salvage pathway
Bilophila_wadsworthia_3_1_6_AGORA1_03,H2CO3D,Carboxylic Acid Dissociation,Miscellaneous
Bilophila_wadsworthia_3_1_6_AGORA1_03,H2Ot,H2O Transport via Diffusion,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,H2St,h2s transport (diffusion),"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,H2td,hydrogen transport,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,HACD1,3-hydroxyacyl-CoA dehydrogenase (acetoacetyl-CoA),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HACD2,3-hydroxyacyl-CoA dehydrogenase (3-oxohexanoyl-CoA),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HACD3,3-hydroxyacyl-CoA dehydrogenase (3-oxooctanoyl-CoA),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HACD4,3-hydroxyacyl-CoA dehydrogenase (3-oxodecanoyl-CoA),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HACD5,3-hydroxyacyl-CoA dehydrogenase (3-oxododecanoyl-CoA),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HACD6,3-hydroxyacyl-CoA dehydrogenase (3-oxotetradecanoyl-CoA),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HACD7,3-hydroxyacyl-CoA dehydrogenase (3-oxohexadecanoyl-CoA),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HACD9,3-hydroxyacyl-CoA dehydrogenase (2-Methylacetoacetyl-CoA),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HADPCOADH3,3-hydroxyadipyl-CoA dehydrogenase (NADH),Fatty acid synthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HDCAtr,Fatty Acid Transport via Diffusion,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,HDG3PACT,Hexadecanoyl(palmitoyl)-glycerol-3-phosphate O-acyltransferase,Cell wall biosynthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HEPT2,heptosyltransferase II (LPS core synthesis),Lipopolysaccharide biosynthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HEPT3,heptosyltransferase III (LPS core synthesis),Lipopolysaccharide biosynthesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HETZK,hydroxyethylthiazole kinase,Thiamine metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,HEX1,Hexokinase (D-Glucose:ATP),Glycolysis/gluconeogenesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HEXSabc,hexanesulfonate transport via ABC system,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,HEXb,ATPD-glucose 6-phosphotransferase,Glycolysis/gluconeogenesis
Bilophila_wadsworthia_3_1_6_AGORA1_03,HG2abc,Mercury (Hg+2) ABC transporter,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,HIBD,3 hydroxyisobutyrate dehydrogenase,"Valine, leucine, and isoleucine metabolism"
Bilophila_wadsworthia_3_1_6_AGORA1_03,HISTD,histidinol dehydrogenase,Histidine metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,HISTDOX,L-histidinol:NAD+ oxidoreductase,Histidine metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,HISTLOX,L-histidinal:NAD+ oxidoreductase,Histidine metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,HISTP,histidinol-phosphatase,Histidine metabolism
Bilophila_wadsworthia_3_1_6_AGORA1_03,HISt2r,L-histidine reversible transport via proton symport,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,HKt,H+/K+ Gastric/Non-Gastric P-ATPase And ABC ATPase,"Transport, extracellular"
Bilophila_wadsworthia_3_1_6_AGORA1_03,HMBS,Hydroxymethylbilane Synthase,Heme synthesis
